Nome da instituicao;Sigla da instituicao;Nome da base de dados;Sigla da base de dados;Responsavel pelo registro;Numero do registro no portal;Numero do registro na base de dados;Data do registro;Data do evento;Data de Carencia;Nome cientifico;Nome comum;Nome cientifico na base de dados;Nivel taxonomico;Numero de individuos;Reino;Filo;Classe;Ordem;Familia;Genero;Especie;Estado de conservacao;Categoria de Ameaca;Localidade;Pais;Estado/Provincia;Municipio;Status de Sensibilidade;Latitude;Longitude;Outras informacoes da localidade;Jurisdicao;Destino do Material
Sem Informações;ICMBio;Atlas de Registro de Aves Brasileiras;ARA - Atlas de Registros de Aves Brasileiras;Anjos, L., Schuchmann, K.L. & Berndt, R.A. 1997. Avifaunal composition, species richness, and status in the Tibagi River Basin, Parana State, southern Brazil. Ornitologia Neotropical, 8: 145-173.;ARA-LIT-64378;Sem Informações;Sem Informações;Sem Informações;27/09/2017;Tachyphonus coronatus;Tiê-preto;Tachyphonus coronatus;species;1;Sem Informações;Chordata;Aves;Passeriformes;Thraupidae;Tachyphonus;Tachyphonus coronatus;Espécie não Ameaçada;Sem Informações;Parque Estadual Mata dos Godoy;Sem Informações;PR;Londrina;Espécie não Sensível;-23.45;-51.25;Coordenada exata da ocorr?ncia;Sem Informações;Sem Informações
Sem Informações;ICMBio;Atlas de Registro de Aves Brasileiras;ARA - Atlas de Registros de Aves Brasileiras;Anjos, L., Schuchmann, K.L. & Berndt, R.A. 1997. Avifaunal composition, species richness, and status in the Tibagi River Basin, Parana State, southern Brazil. Ornitologia Neotropical, 8: 145-173.;ARA-LIT-64379;Sem Informações;Sem Informações;Sem Informações;27/09/2017;Thalurania glaucopis;Beija-flor-de-fronte-violeta;Thalurania glaucopis;species;1;Sem Informações;Chordata;Aves;Apodiformes;Trochilidae;Thalurania;Thalurania glaucopis;Espécie não Ameaçada;Sem Informações;Parque Estadual Mata dos Godoy;Sem Informações;PR;Londrina;Espécie não Sensível;-23.45;-51.25;Coordenada exata da ocorr?ncia;Sem Informações;Sem Informações
Sem Informações;ICMBio;Atlas de Registro de Aves Brasileiras;ARA - Atlas de Registros de Aves Brasileiras;Anjos, L., Schuchmann, K.L. & Berndt, R.A. 1997. Avifaunal composition, species richness, and status in the Tibagi River Basin, Parana State, southern Brazil. Ornitologia Neotropical, 8: 145-173.;ARA-LIT-64380;Sem Informações;Sem Informações;Sem Informações;27/09/2017;Tityra cayana;Sem Informações;Tityra cayana;species;1;Sem Informações;Chordata;Aves;Passeriformes;Cotingidae;Tityra;Tityra cayana;Espécie não Ameaçada;Sem Informações;Parque Estadual Mata dos Godoy;Sem Informações;PR;Londrina;Espécie não Sensível;-23.45;-51.25;Coordenada exata da ocorr?ncia;Sem Informações;Sem Informações
Sem Informações;ICMBio;Atlas de Registro de Aves Brasileiras;ARA - Atlas de Registros de Aves Brasileiras;Anjos, L., Schuchmann, K.L. & Berndt, R.A. 1997. Avifaunal composition, species richness, and status in the Tibagi River Basin, Parana State, southern Brazil. Ornitologia Neotropical, 8: 145-173.;ARA-LIT-64381;Sem Informações;Sem Informações;Sem Informações;27/09/2017;Tityra inquisitor;Sem Informações;Tityra inquisitor;species;1;Sem Informações;Chordata;Aves;Passeriformes;Cotingidae;Tityra;Tityra inquisitor;Espécie não Ameaçada;Sem Informações;Parque Estadual Mata dos Godoy;Sem Informações;PR;Londrina;Espécie não Sensível;-23.45;-51.25;Coordenada exata da ocorr?ncia;Sem Informações;Sem Informações
Sem Informações;ICMBio;Atlas de Registro de Aves Brasileiras;ARA - Atlas de Registros de Aves Brasileiras;Anjos, L., Schuchmann, K.L. & Berndt, R.A. 1997. Avifaunal composition, species richness, and status in the Tibagi River Basin, Parana State, southern Brazil. Ornitologia Neotropical, 8: 145-173.;ARA-LIT-64382;Sem Informações;Sem Informações;Sem Informações;27/09/2017;Tyrannus melancholicus;Sem Informações;Tyrannus melancholicus;species;1;Sem Informações;Chordata;Aves;Passeriformes;Tyrannidae;Tyrannus;Tyrannus melancholicus;Espécie não Ameaçada;Sem Informações;Parque Estadual Mata dos Godoy;Sem Informações;PR;Londrina;Espécie não Sensível;-23.45;-51.25;Coordenada exata da ocorr?ncia;Sem Informações;Sem Informações
Sem Informações;ICMBio;Atlas de Registro de Aves Brasileiras;ARA - Atlas de Registros de Aves Brasileiras;Anjos, L., Schuchmann, K.L. & Berndt, R.A. 1997. Avifaunal composition, species richness, and status in the Tibagi River Basin, Parana State, southern Brazil. Ornitologia Neotropical, 8: 145-173.;ARA-LIT-64383;Sem Informações;Sem Informações;Sem Informações;27/09/2017;Tyrannus savana;Sem Informações;Tyrannus savana;species;1;Sem Informações;Chordata;Aves;Passeriformes;Tyrannidae;Tyrannus;Tyrannus savana;Espécie não Ameaçada;Sem Informações;Parque Estadual Mata dos Godoy;Sem Informações;PR;Londrina;Espécie não Sensível;-23.45;-51.25;Coordenada exata da ocorr?ncia;Sem Informações;Sem Informações
Sem Informações;ICMBio;Atlas de Registro de Aves Brasileiras;ARA - Atlas de Registros de Aves Brasileiras;Anjos, L., Schuchmann, K.L. & Berndt, R.A. 1997. Avifaunal composition, species richness, and status in the Tibagi River Basin, Parana State, southern Brazil. Ornitologia Neotropical, 8: 145-173.;ARA-LIT-64384;Sem Informações;Sem Informações;Sem Informações;27/09/2017;Celeus flavescens;pica-pau-de-cabeça-amarela;Celeus flavescens;species;1;Sem Informações;Chordata;Aves;Piciformes;Picidae;Celeus;Celeus flavescens;Espécie não Ameaçada;Sem Informações;Parque Estadual Mata dos Godoy;Sem Informações;PR;Londrina;Espécie não Sensível;-23.45;-51.25;Coordenada exata da ocorr?ncia;Sem Informações;Sem Informações
Sem Informações;ICMBio;Atlas de Registro de Aves Brasileiras;ARA - Atlas de Registros de Aves Brasileiras;Anjos, L., Schuchmann, K.L. & Berndt, R.A. 1997. Avifaunal composition, species richness, and status in the Tibagi River Basin, Parana State, southern Brazil. Ornitologia Neotropical, 8: 145-173.;ARA-LIT-64385;Sem Informações;Sem Informações;Sem Informações;27/09/2017;Chlorostilbon lucidus;besourinho-de-bico-vermelho;Chlorostilbon lucidus;species;1;Sem Informações;Chordata;Aves;Apodiformes;Trochilidae;Chlorostilbon;Chlorostilbon lucidus;Espécie não Ameaçada;Sem Informações;Parque Estadual Mata dos Godoy;Sem Informações;PR;Londrina;Espécie não Sensível;-23.45;-51.25;Coordenada exata da ocorr?ncia;Sem Informações;Sem Informações
Sem Informações;ICMBio;Atlas de Registro de Aves Brasileiras;ARA - Atlas de Registros de Aves Brasileiras;Anjos, L., Schuchmann, K.L. & Berndt, R.A. 1997. Avifaunal composition, species richness, and status in the Tibagi River Basin, Parana State, southern Brazil. Ornitologia Neotropical, 8: 145-173.;ARA-LIT-64386;Sem Informações;Sem Informações;Sem Informações;27/09/2017;Vanellus chilensis;Quero-quero;Vanellus chilensis;species;1;Sem Informações;Chordata;Aves;Ciconiiformes;Charadriidae;Vanellus;Vanellus chilensis;Espécie não Ameaçada;Sem Informações;Parque Estadual Mata dos Godoy;Sem Informações;PR;Londrina;Espécie não Sensível;-23.45;-51.25;Coordenada exata da ocorr?ncia;Sem Informações;Sem Informações
Sem Informações;ICMBio;Atlas de Registro de Aves Brasileiras;ARA - Atlas de Registros de Aves Brasileiras;Anjos, L., Schuchmann, K.L. & Berndt, R.A. 1997. Avifaunal composition, species richness, and status in the Tibagi River Basin, Parana State, southern Brazil. Ornitologia Neotropical, 8: 145-173.;ARA-LIT-64387;Sem Informações;Sem Informações;Sem Informações;27/09/2017;Veniliornis spilogaster;Picapauzinho-verde-carijó;Veniliornis spilogaster;species;1;Sem Informações;Chordata;Aves;Piciformes;Picidae;Veniliornis;Veniliornis spilogaster;Espécie não Ameaçada;Sem Informações;Parque Estadual Mata dos Godoy;Sem Informações;PR;Londrina;Espécie não Sensível;-23.45;-51.25;Coordenada exata da ocorr?ncia;Sem Informações;Sem Informações
Sem Informações;ICMBio;Atlas de Registro de Aves Brasileiras;ARA - Atlas de Registros de Aves Brasileiras;Santana, C.R. & Anjos, L. 2010. Associação de aves a agrupamentos de bambu na porção Sul da Mata Atlântica, Londrina, Estado do Paraná, Brasil. Biota Neotropical, 10(2): 39-44.;ARA-LIT-64388;Sem Informações;Sem Informações;Sem Informações;27/09/2017;Mackenziaena severa;Borralhara;Mackenziaena severa;species;1;Sem Informações;Chordata;Aves;Passeriformes;Thamnophilidae;Mackenziaena;Mackenziaena severa;Espécie não Ameaçada;Sem Informações;Parque Estadual Mata dos Godoy;Sem Informações;PR;Londrina;Espécie não Sensível;-23.45;-51.23333333;Coordenada exata da ocorr?ncia;Sem Informações;Sem Informações
Sem Informações;ICMBio;Atlas de Registro de Aves Brasileiras;ARA - Atlas de Registros de Aves Brasileiras;Santana, C.R. & Anjos, L. 2010. Associação de aves a agrupamentos de bambu na porção Sul da Mata Atlântica, Londrina, Estado do Paraná, Brasil. Biota Neotropical, 10(2): 39-44.;ARA-LIT-64389;Sem Informações;Sem Informações;Sem Informações;27/09/2017;Myiornis auricularis;Miudinho;Myiornis auricularis;species;1;Sem Informações;Chordata;Aves;Passeriformes;Tyrannidae;Myiornis;Myiornis auricularis;Espécie não Ameaçada;Sem Informações;Parque Estadual Mata dos Godoy;Sem Informações;PR;Londrina;Espécie não Sensível;-23.45;-51.23333333;Coordenada exata da ocorr?ncia;Sem Informações;Sem Informações
Sem Informações;ICMBio;Atlas de Registro de Aves Brasileiras;ARA - Atlas de Registros de Aves Brasileiras;Santana, C.R. & Anjos, L. 2010. Associação de aves a agrupamentos de bambu na porção Sul da Mata Atlântica, Londrina, Estado do Paraná, Brasil. Biota Neotropical, 10(2): 39-44.;ARA-LIT-64390;Sem Informações;Sem Informações;Sem Informações;27/09/2017;Platyrinchus mystaceus;Sem Informações;Platyrinchus mystaceus;species;1;Sem Informações;Chordata;Aves;Passeriformes;Tyrannidae;Platyrinchus;Platyrinchus mystaceus;Espécie Ameaçada;Vulnerável;Parque Estadual Mata dos Godoy;Sem Informações;PR;Londrina;Espécie não Sensível;-23.45;-51.23333333;Coordenada exata da ocorr?ncia;Sem Informações;Sem Informações
Sem Informações;ICMBio;Atlas de Registro de Aves Brasileiras;ARA - Atlas de Registros de Aves Brasileiras;Santana, C.R. & Anjos, L. 2010. Associação de aves a agrupamentos de bambu na porção Sul da Mata Atlântica, Londrina, Estado do Paraná, Brasil. Biota Neotropical, 10(2): 39-44.;ARA-LIT-64391;Sem Informações;Sem Informações;Sem Informações;27/09/2017;Poecilotriccus plumbeiceps;Tororó;Poecilotriccus plumbeiceps;species;1;Sem Informações;Chordata;Aves;Passeriformes;Tyrannidae;Poecilotriccus;Poecilotriccus plumbeiceps;Espécie não Ameaçada;Sem Informações;Parque Estadual Mata dos Godoy;Sem Informações;PR;Londrina;Espécie não Sensível;-23.45;-51.23333333;Coordenada exata da ocorr?ncia;Sem Informações;Sem Informações
Sem Informações;ICMBio;Atlas de Registro de Aves Brasileiras;ARA - Atlas de Registros de Aves Brasileiras;Santana, C.R. & Anjos, L. 2010. Associação de aves a agrupamentos de bambu na porção Sul da Mata Atlântica, Londrina, Estado do Paraná, Brasil. Biota Neotropical, 10(2): 39-44.;ARA-LIT-64392;Sem Informações;Sem Informações;Sem Informações;27/09/2017;Synallaxis cinerascens;Pi-puí;Synallaxis cinerascens;species;1;Sem Informações;Chordata;Aves;Passeriformes;Furnariidae;Synallaxis;Synallaxis cinerascens;Espécie não Ameaçada;Sem Informações;Parque Estadual Mata dos Godoy;Sem Informações;PR;Londrina;Espécie não Sensível;-23.45;-51.23333333;Coordenada exata da ocorr?ncia;Sem Informações;Sem Informações
Sem Informações;ICMBio;Atlas de Registro de Aves Brasileiras;ARA - Atlas de Registros de Aves Brasileiras;Santana, C.R. & Anjos, L. 2010. Associação de aves a agrupamentos de bambu na porção Sul da Mata Atlântica, Londrina, Estado do Paraná, Brasil. Biota Neotropical, 10(2): 39-44.;ARA-LIT-64393;Sem Informações;Sem Informações;Sem Informações;27/09/2017;Synallaxis ruficapilla;Pichororé;Synallaxis ruficapilla;species;1;Sem Informações;Chordata;Aves;Passeriformes;Furnariidae;Synallaxis;Synallaxis ruficapilla;Espécie não Ameaçada;Sem Informações;Parque Estadual Mata dos Godoy;Sem Informações;PR;Londrina;Espécie não Sensível;-23.45;-51.23333333;Coordenada exata da ocorr?ncia;Sem Informações;Sem Informações
Sem Informações;ICMBio;Atlas de Registro de Aves Brasileiras;ARA - Atlas de Registros de Aves Brasileiras;Santana, C.R. & Anjos, L. 2010. Associação de aves a agrupamentos de bambu na porção Sul da Mata Atlântica, Londrina, Estado do Paraná, Brasil. Biota Neotropical, 10(2): 39-44.;ARA-LIT-64394;Sem Informações;Sem Informações;Sem Informações;27/09/2017;Pyriglena leucoptera;Papa-taoca-do-sul;Pyriglena leucoptera;species;1;Sem Informações;Chordata;Aves;Passeriformes;Thamnophilidae;Pyriglena;Pyriglena leucoptera;Espécie não Ameaçada;Sem Informações;Parque Estadual Mata dos Godoy;Sem Informações;PR;Londrina;Espécie não Sensível;-23.45;-51.23333333;Coordenada exata da ocorr?ncia;Sem Informações;Sem Informações
Sem Informações;ICMBio;Atlas de Registro de Aves Brasileiras;ARA - Atlas de Registros de Aves Brasileiras;Anjos, L., Schuchmann, K.L. & Berndt, R.A. 1997. Avifaunal composition, species richness, and status in the Tibagi River Basin, Parana State, southern Brazil. Ornitologia Neotropical, 8: 145-173.;ARA-LIT-8569;Sem Informações;Sem Informações;1993/1996;27/09/2017;Athene cunicularia;coruja-buraqueira;Athene cunicularia;species;1;Sem Informações;Chordata;Aves;Strigiformes;Strigidae;Athene;Athene cunicularia;Espécie não Ameaçada;Sem Informações;Parque Estadual Mata dos Godoy;Sem Informações;PR;Londrina;Espécie não Sensível;-23.45;-51.25;Coordenada exata da ocorr?ncia;Sem Informações;Sem Informações
Sem Informações;JBRJ;Herbário do Jardim Botânico do Rio de Janeiro;RB;A.O.S. Vieira et al;RB00703684;479;08/04/1999;Sem Informações;30/10/2017;Exostyles godoyensis;Sem Informações;Exostyles godoyensis Soares-Silva & Mansano;species;Sem Informações;Sem Informações;Magnoliophyta;Magnoliopsida;Fabales;Fabaceae;Exostyles;Exostyles godoyensis;Espécie não Ameaçada;Sem Informações;Parque Estadual Mata dos Godoy.;Brasil;Paraná;Londrina;Espécie não Sensível;-23.4333333;-51.25;Sem Informações;Sem Informações;Sem Informações
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Edson Fontes De Oliveira;143129;Nº Da Autorização/Licença Sisbio: 28113, Projeto: Padrões De Estrutura Das Assembleias De Peixes Em Riachos Com Diferentes Graus De Conservação;07/06/2012;08/06/2012 a 09/06/2012;15/10/2014;Tilapia rendalli;Sem Informações;Tilapia rendalli;species;3;Sem Informações;Chordata;Actinopterygii;Perciformes;Cichlidae;Tilapia;Tilapia rendalli;Espécie não Ameaçada;Sem Informações;Ribeirões Cambé, Cafezal E Taquara;Brasil;PR;Londrina;Espécie não Sensível;-23.2882;-51.242331;Coordenada aproximada;Sem Informações;Destinado a laboratório
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Edson Fontes De Oliveira;143205;Nº Da Autorização/Licença Sisbio: 28113, Projeto: Padrões De Estrutura Das Assembleias De Peixes Em Riachos Com Diferentes Graus De Conservação;07/06/2012;08/06/2012 a 09/06/2012;15/10/2014;Rineloricaria pentamaculata;Chinelinho;Rineloricaria pentamaculata;species;2;Sem Informações;Chordata;Actinopterygii;Siluriformes;Loricariidae;Rineloricaria;Rineloricaria pentamaculata;Espécie não Ameaçada;Sem Informações;Ribeirões Cambé, Cafezal E Taquara;Brasil;PR;Londrina;Espécie não Sensível;-23.2882;-51.242333;Coordenada aproximada;Sem Informações;Destinado a laboratório
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Edson Fontes De Oliveira;143210;Nº Da Autorização/Licença Sisbio: 28113, Projeto: Padrões De Estrutura Das Assembleias De Peixes Em Riachos Com Diferentes Graus De Conservação;07/06/2012;08/06/2012 a 09/06/2012;15/10/2014;Trichomycterus diabolus;Bagrinho;Trichomycterus diabolus;species;8;Sem Informações;Chordata;Actinopterygii;Siluriformes;Trichomycteridae;Trichomycterus;Trichomycterus diabolus;Espécie não Ameaçada;Sem Informações;Ribeirões Cambé, Cafezal E Taquara;Brasil;PR;Londrina;Espécie não Sensível;-23.2882;-51.242333;Coordenada aproximada;Sem Informações;Destinado a laboratório
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Edson Fontes De Oliveira;131494;Nº Da Autorização/Licença Sisbio: 28113, Projeto: Padrões De Estrutura Das Assembleias De Peixes Em Riachos Com Diferentes Graus De Conservação;29/02/2012;01/03/2012 a 03/03/2012;15/10/2014;Imparfinis mirini;Bagrinho;Imparfinis mirini;species;1;Sem Informações;Chordata;Actinopterygii;Siluriformes;Heptapteridae;Imparfinis;Imparfinis mirini;Espécie não Ameaçada;Sem Informações;Ribeirões Cambé, Cafezal E Taquara;Brasil;PR;Londrina;Espécie não Sensível;-23.2882;-51.242333;Coordenada aproximada;Sem Informações;Destinado a laboratório
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Edson Fontes De Oliveira;131523;Nº Da Autorização/Licença Sisbio: 28113, Projeto: Padrões De Estrutura Das Assembleias De Peixes Em Riachos Com Diferentes Graus De Conservação;29/02/2012;01/03/2012 a 03/03/2012;15/10/2014;Imparfinis borodini;Bagrinho;Imparfinis borodini;species;4;Sem Informações;Chordata;Actinopterygii;Siluriformes;Heptapteridae;Imparfinis;Imparfinis borodini;Espécie não Ameaçada;Sem Informações;Ribeirões Cambé, Cafezal E Taquara;Brasil;PR;Londrina;Espécie não Sensível;-23.2882;-51.242333;Coordenada aproximada;Sem Informações;Destinado a laboratório
